,ID,X,Y,H,H_err,J,J_err,K,K_err,chi,sharp,ra,dec
10966,154087,1913.519,816.193,22.500999999999998,0.1401,22.798000000000002,0.0667,21.8335,0.2152,0.6033,-1.2387,152.76106793514236,-4.706754113128274
10968,154110,2730.372,816.356,21.974999999999998,0.0926,22.643,0.0562,21.7265,0.2291,0.7010,-1.9477,152.72464053933544,-4.706746780711903
10970,154098,1804.591,816.414,21.509999999999998,0.0636,22.245,0.0450,21.325499999999998,0.0983,0.6307,-0.2523,152.76592555683237,-4.7067441595299515
10971,154096,1715.213,816.495,21.151,0.0437,21.153000000000002,0.0191,20.8965,0.0694,0.5757,0.0957,152.76991135013805,-4.706740426571918
10974,154100,2093.047,816.712,21.994999999999997,0.0892,22.269000000000002,0.0434,22.0175,0.1961,0.6387,-1.8063,152.75306191976185,-4.706731189542887
10978,47436,2877.427,817.075,21.979,0.0938,22.699,0.0639,22.1485,0.2992,0.5983,-0.0123,152.71808265316895,-4.706714608187877
10979,154111,3077.871,817.113,20.424999999999997,0.0321,21.088,0.0187,20.2155,0.0449,0.6323,-0.3597,152.70914389601123,-4.706712524646042
10982,47432,2074.053,817.648,21.703999999999997,0.0753,22.192,0.0371,21.4205,0.1161,0.6110,-0.7053,152.75390895281856,-4.706689578790967
10983,154116,1508.569,817.658,19.933999999999997,0.0229,19.955000000000002,0.0088,19.8845,0.0335,0.5800,-0.4720,152.7791265930193,-4.706688343529827
10984,47420,2068.463,817.739,22.453,0.1365,23.295,0.0866,,,0.5595,-0.0960,152.75415823767335,-4.706685530976301
10985,154124,2979.115,818.026,22.269,0.1027,23.426000000000002,0.1247,22.2435,0.2950,0.5767,-2.6350,152.71354790025998,-4.70667215562111
10986,154122,2683.970,818.060,21.384999999999998,0.0599,21.89,0.0345,21.0055,0.0762,0.6287,-1.4717,152.726709828976,-4.706671103218356
10987,5007845,2914.450,818.102,22.756,0.1698,23.451,0.1182,,,0.4945,-1.9865,152.7164316221232,-4.706668899500861
10990,154137,3611.942,818.755,20.352,0.0305,21.088,0.0202,20.1285,0.0401,0.6420,-0.4483,152.68532712994315,-4.706637938725545
10991,154134,2650.379,818.781,20.535999999999998,0.0348,21.179000000000002,0.0200,20.3085,0.0457,0.6163,-0.8440,152.7282078133807,-4.706639095351541
10992,47446,2140.539,818.866,22.063,0.1145,22.665,0.0664,21.8615,0.1771,0.6603,-0.9620,152.75094402269346,-4.706635478876184
10993,154136,3065.530,818.955,22.131999999999998,0.1003,22.943,0.0806,22.046499999999998,0.2423,0.5933,-0.6137,152.70969424425894,-4.706630685694763
10994,154133,2020.145,818.995,21.749,0.0768,22.22,0.0421,21.5375,0.1150,0.6073,-1.6703,152.7563129680694,-4.706629675954456
10995,154131,1609.791,819.158,21.671999999999997,0.0676,21.89,0.0358,21.4355,0.1075,0.6103,-0.9520,152.7746126170519,-4.706621885211154
10998,154130,1383.500,819.434,20.144,0.0245,20.8,0.0148,19.9375,0.0330,0.5703,-0.2723,152.78470401284682,-4.7066091128387555
10999,154146,2674.345,819.443,21.953999999999997,0.0876,22.444,0.0470,21.8435,0.1573,0.6113,-1.8200,152.72713905536406,-4.70660964743082
11005,154140,1462.579,820.089,21.305,0.0463,22.056,0.0386,21.4265,0.1096,0.5787,-1.1563,152.78117750134402,-4.706580195021873
11008,154159,2499.562,820.527,20.945999999999998,0.0435,21.546,0.0265,20.8645,0.0811,0.6647,-0.2300,152.7349334671446,-4.706561620013934
11009,154142,1704.723,820.529,21.459,0.0633,21.727,0.0307,21.3205,0.0996,0.6153,-1.1297,152.77037914293922,-4.706561120844004
11013,154154,1668.740,820.869,20.503999999999998,0.0322,20.561,0.0129,20.4485,0.0518,0.6043,-0.5243,152.77198379630377,-4.706545948753219
11014,154160,2572.899,821.031,20.363999999999997,0.0320,20.949,0.0169,20.0665,0.0440,0.6627,-0.5883,152.7316630196262,-4.70653916753982
11015,154158,2329.168,821.048,19.36,0.0234,20.061,0.0117,19.0915,0.0304,0.8270,-0.6037,152.74253215162918,-4.706538527538862
11016,154164,1620.604,821.151,21.988999999999997,0.0883,22.549,0.0532,21.7195,0.1410,0.6130,-0.6403,152.7741304099724,-4.7065333280878185
11018,154157,2227.237,821.466,20.275,0.0361,20.903000000000002,0.0184,20.0545,0.0544,0.7450,-0.6720,152.747077742867,-4.706519948108054
11020,154162,1349.379,821.707,22.212999999999997,0.0912,23.086000000000002,0.0801,21.9195,0.2541,0.6363,-1.9357,152.78622562501087,-4.706508001910096
11023,154169,2881.322,821.974,20.250999999999998,0.0291,20.889,0.0158,20.0415,0.0388,0.6067,-0.4580,152.7179089646829,-4.706496868580705
11024,154156,2052.559,821.997,22.456999999999997,0.1157,23.134,0.0814,,,0.5210,-0.2365,152.7548674705359,-4.7064962766935965
11027,154183,2794.993,822.191,21.828999999999997,0.0772,22.501,0.0574,21.8625,0.1665,0.6520,-1.9217,152.72175878748112,-4.70648735993564
11028,154165,2159.998,822.312,21.639999999999997,0.0757,22.39,0.0471,21.7025,0.1759,0.6853,-0.0100,152.75007625140933,-4.706482330907928
11029,154177,1882.061,822.325,21.633,0.0652,22.239,0.0436,21.2265,0.1009,0.6170,-0.1830,152.76247079135462,-4.706481545679114
11030,154166,2165.634,822.363,22.348,0.1381,23.085,0.0952,21.6585,0.2336,0.6900,-0.2460,152.74982491519106,-4.706480066182781
11036,154182,2698.724,823.054,19.203,0.0160,19.884,0.0093,18.9445,0.0190,0.6180,-0.1770,152.72605188323695,-4.706449130905433
11040,154181,2592.471,823.451,22.148999999999997,0.0962,22.883,0.0708,,,0.5385,-1.1535,152.73079021258374,-4.706431595534912
11043,5007863,1822.187,823.629,22.621,0.2065,23.733,0.1688,,,0.5690,-2.7595,152.76514085746632,-4.706423516808697
11044,154193,1362.861,823.690,21.317,0.0529,21.829,0.0307,21.0005,0.0775,0.6067,-0.9560,152.78562439329144,-4.706419904221125
11045,154196,1779.252,823.882,20.697999999999997,0.0341,21.375,0.0223,20.4535,0.0460,0.5617,-0.3890,152.76705553373606,-4.706412213486008
11046,154180,2442.406,823.897,21.679,0.0718,22.267,0.0443,21.7685,0.2680,0.6653,-0.6343,152.73748232835987,-4.706411872767214
11048,154194,1401.240,823.940,21.47,0.0589,22.109,0.0358,21.3495,0.1068,0.6110,-0.5397,152.78391289044214,-4.706408891377377
11049,154197,1786.963,823.948,20.802,0.0361,20.966,0.0160,20.7915,0.0608,0.5550,-0.6757,152.76671166334947,-4.706409291119296
11050,154204,2853.962,824.001,22.002,0.0922,22.584,0.0545,21.6875,0.1411,0.6347,-1.5247,152.71912908099654,-4.7064068251419915
11052,154209,2005.953,824.110,22.602,0.1466,23.023,0.0843,21.8325,0.1779,0.5570,-0.3303,152.7569458533562,-4.706402332008515
11053,47477,1505.832,824.221,22.424999999999997,0.1180,22.89,0.0806,,,0.5465,-0.4085,152.77924863459174,-4.7063966490406814
11054,154199,2234.321,824.288,18.892,0.0174,21.155,0.0175,18.2015,0.0125,0.7120,-0.8670,152.74676183300593,-4.706394527119473
11056,154200,2269.578,824.440,20.153,0.0383,22.22,0.0444,18.2365,0.0171,0.7863,-0.7213,152.74518955489108,-4.706387774779972
11057,154198,2140.794,824.489,20.179,0.0310,20.794,0.0144,19.9855,0.0386,0.6560,-0.4790,152.7509326487597,-4.706385568196563
11058,154212,2754.510,824.548,22.078999999999997,0.0885,22.441,0.0485,21.8145,0.1465,0.5947,0.0557,152.7235641209934,-4.706382660913076
11059,154213,3361.644,824.605,20.590999999999998,0.0359,21.245,0.0220,20.4615,0.0556,0.6610,-0.0037,152.69648912561865,-4.706378793684278
11063,47508,1762.109,824.912,22.272,0.1152,23.238,0.1071,21.8065,0.2244,0.6587,-0.3753,152.76782002041378,-4.706366410795023
11066,154222,2944.361,826.012,20.66,0.0354,21.338,0.0218,20.4245,0.0503,0.6107,-0.3847,152.71509776218664,-4.706317289654878
11067,154221,2582.626,826.046,21.532,0.0688,22.186,0.0435,21.3465,0.1109,0.6423,-0.7543,152.73122925035423,-4.7063162708366875
11069,154226,1245.078,826.438,22.078999999999997,0.1007,23.011,0.0860,22.1745,0.2867,0.6813,-0.8977,152.7908768892216,-4.706297443459107
11070,154220,2191.186,826.468,19.352,0.0224,19.978,0.0106,19.1735,0.0276,0.7633,-0.7903,152.74868542820732,-4.706297629633991
11071,154219,1936.662,826.549,22.243,0.1073,22.7,0.0634,21.7485,0.1826,0.5790,0.0843,152.76003586763318,-4.7062938706567135
11072,154235,2977.967,826.711,20.705,0.0329,21.356,0.0216,20.5245,0.0543,0.5890,-0.4573,152.71359911199778,-4.70628615844395
11075,154234,2454.399,827.135,22.136,0.0949,22.842000000000002,0.0775,21.697499999999998,0.2574,0.6687,-1.4473,152.73694750472507,-4.706267956248011
11076,5007867,2044.518,827.182,22.259999999999998,0.1338,23.175,0.0965,,,0.5445,-0.9495,152.7552260537032,-4.706265827178811
11078,154231,2062.751,827.433,21.756999999999998,0.0714,22.339000000000002,0.0479,21.8565,0.1495,0.5957,-0.2460,152.75441295712304,-4.706254683559058
11079,154228,1842.613,827.441,21.618,0.0617,22.187,0.0416,21.5985,0.1327,0.6040,-0.8150,152.7642299598676,-4.706254120998017
11080,154245,2959.823,827.504,21.362,0.0572,22.126,0.0378,21.2015,0.0946,0.6273,-0.4677,152.71440824081276,-4.706250949319816
11082,154229,1998.938,827.638,22.110999999999997,0.0912,22.555,0.0531,22.0515,0.1775,0.5963,-1.5983,152.75725868289226,-4.706245526609954
11083,154232,2086.312,827.654,22.011,0.0960,22.867,0.0798,,,0.6115,-2.7765,152.75336225965734,-4.70624487535698
11085,154243,2068.804,827.955,20.583,0.0351,21.304000000000002,0.0195,20.3525,0.0486,0.5947,-0.3797,152.75414302467382,-4.706231487338383
11088,47539,3028.162,828.347,22.154999999999998,0.1096,22.864,0.0782,22.0035,0.2553,0.6367,-2.3277,152.71136068154712,-4.706213344998144
11090,154240,1732.601,828.411,20.255,0.0304,20.208000000000002,0.0119,20.0155,0.0335,0.6113,-0.8663,152.7691359174415,-4.70621085495499
11092,5007870,1770.665,828.732,22.279999999999998,0.1442,22.784,0.0672,,,0.5575,-1.2310,152.76743846205767,-4.706196645820674
11094,5007872,2485.493,829.041,22.151999999999997,0.1391,23.081,0.0939,,,0.5685,-1.3005,152.73556087603495,-4.706183228837571
11095,5007873,2074.081,829.051,22.430999999999997,0.1738,23.13,0.0845,,,0.5470,-0.4625,152.7539076974417,-4.706182779474408
11096,154255,2417.756,829.070,18.766,0.0124,19.618000000000002,0.0095,18.3155,0.0160,0.6653,-0.2140,152.7385815916089,-4.70618197217587
11097,154254,2256.219,829.291,19.020999999999997,0.0196,19.646,0.0106,18.8135,0.0219,0.8173,-0.3243,152.7457852961543,-4.706172174259364
11099,154252,2056.110,829.390,21.701999999999998,0.0620,22.309,0.0407,21.7365,0.1383,0.5593,0.0920,152.75470910972763,-4.70616770166234
11100,5007875,2214.712,829.476,22.479,0.1734,22.727,0.0709,,,0.5680,-0.9905,152.74763629100846,-4.706163946330252
11101,5007876,2359.269,829.811,22.243,0.1345,22.384,0.0466,,,0.5235,-0.6165,152.74118980577944,-4.706149056233696
11108,154267,2924.822,830.176,20.197,0.0275,20.830000000000002,0.0150,19.950499999999998,0.0345,0.5970,-0.4683,152.71596910674202,-4.706132259330077
11109,154268,3065.673,830.235,22.174999999999997,0.1066,23.319,0.1072,,,0.5965,-0.3310,152.70968789196854,-4.706129352788718
11110,154280,2528.562,830.455,21.56,0.0684,22.17,0.0413,21.3925,0.1378,0.7000,0.0100,152.73364022511876,-4.706120357213305
11113,5007877,2348.386,830.591,22.791999999999998,0.1941,22.96,0.0842,,,0.5230,-2.2400,152.74167513072595,-4.706114391768592
11114,5007878,2567.494,830.767,22.529999999999998,0.1644,23.651,0.1422,,,0.5290,-3.8940,152.73190406219368,-4.706106461391456
11118,47552,2051.283,831.055,23.006,0.1896,23.242,0.0963,,,0.4840,-1.0745,152.75492436755977,-4.706093698603921
11119,154291,3422.411,831.186,21.988,0.0910,22.519000000000002,0.0591,21.3685,0.1150,0.6573,-0.5273,152.6937792578168,-4.706086114183612
11121,154290,2948.601,831.394,21.793,0.0686,22.291,0.0458,21.6585,0.1343,0.5990,-0.8603,152.71490869044152,-4.706078082023749
11126,154287,1620.848,832.265,22.279999999999998,0.1108,22.78,0.0686,,,0.5765,-0.7025,152.7741195081483,-4.706039373697758
11128,47558,2018.180,832.581,22.773999999999997,0.1675,23.227,0.1005,,,0.5310,-1.0530,152.75640058669242,-4.706025853051761
11129,154308,1553.135,832.663,22.29,0.1151,23.184,0.1034,21.8005,0.2118,0.6180,-0.8127,152.77713915116965,-4.706021550887508
11130,154298,1344.795,832.764,22.366999999999997,0.1055,23.064,0.0781,21.9175,0.2830,0.6807,-1.2797,152.7864300182356,-4.706016568265547
11133,47565,1745.465,832.986,22.209,0.1079,22.544,0.0577,21.8755,0.1975,0.5563,-0.6473,152.7685622435421,-4.706007541798546
11135,47570,1613.015,833.453,22.689,0.1415,23.096,0.0936,22.0975,0.2690,0.5770,-0.7190,152.77446881654086,-4.705986558943495
11142,154328,2841.278,834.122,21.58,0.0611,22.062,0.0361,21.4595,0.1108,0.5933,-0.2870,152.71969473691004,-4.705957023834157
11143,154318,2539.994,834.241,20.137999999999998,0.0273,20.86,0.0179,19.8055,0.0378,0.6690,-0.0833,152.73313042054883,-4.705952082646062
11146,154310,1659.653,834.343,20.366,0.0291,21.004,0.0173,20.2745,0.0441,0.5953,-0.3073,152.77238900542423,-4.705947089168656
11151,154329,3003.843,834.555,21.897,0.0821,22.729,0.0675,21.9735,0.2584,0.6767,-1.4620,152.71244519388932,-4.705937484809659
11154,154322,1806.300,835.052,19.519,0.0180,20.274,0.0111,19.2285,0.0217,0.5897,-0.3540,152.76584931932396,-4.7059158074283705
11155,154324,2069.012,835.052,20.776999999999997,0.0384,21.447,0.0233,20.5865,0.0573,0.6033,-0.6763,152.75413374467726,-4.705916065653777
11156,5007881,1882.984,835.086,22.256999999999998,0.1366,23.247,0.0964,,,0.5410,-0.9545,152.7624296160011,-4.705914391936166
11159,154321,1569.979,835.476,22.357,0.1199,23.297,0.1043,21.4705,0.1410,0.5713,-0.5630,152.7763879917114,-4.705896563380863
11161,5007883,1447.053,835.532,22.418,0.1238,23.127,0.0825,21.8075,0.2111,0.5770,-0.2473,152.78186984347266,-4.705893803959082
11171,5007887,2762.947,836.167,22.541999999999998,0.1981,23.345,0.1146,,,0.6170,-1.4740,152.7231878905323,-4.70586625024695
11174,154336,2014.067,836.404,21.118,0.0464,21.852,0.0320,21.0345,0.0748,0.5980,-0.4970,152.75658400201493,-4.705855939035425
11176,154358,2852.130,836.531,20.211,0.0272,20.928,0.0171,19.9485,0.0366,0.6257,-0.3400,152.7192107986087,-4.705849939984857
11177,154353,1910.427,836.687,20.959999999999997,0.0441,21.558,0.0237,20.7665,0.0654,0.6123,-0.9220,152.76120580075522,-4.705843266638373
11178,5007890,1891.761,836.687,22.519,0.1820,,,21.2695,0.0988,0.7160,-1.1470,152.762038206169,-4.705843246354643
11180,154355,2130.507,836.938,21.063,0.0491,21.798000000000002,0.0304,20.7385,0.0792,0.6763,-1.1303,152.75139138986896,-4.705832275693549
11182,154351,1576.971,837.046,21.206,0.0475,21.552,0.0250,21.107499999999998,0.0880,0.6033,-0.8647,152.7760761822169,-4.705826799801998
11187,154364,1978.933,837.876,22.634999999999998,0.1300,22.613,0.0610,,,0.5365,-0.5925,152.75815079243173,-4.705790488232376
11188,154363,1817.338,837.988,22.537,0.1451,22.909,0.0751,,,0.5905,-1.1855,152.76535707870985,-4.705785333506442
11189,47613,2049.025,838.020,21.548,0.0659,22.341,0.0465,21.2855,0.0997,0.5797,-0.6083,152.75502505792736,-4.705784141951969
11192,154354,1920.942,838.242,21.913,0.0813,22.106,0.0380,21.9005,0.1983,0.5587,-0.8997,152.76073688547723,-4.705774166609231
11197,154383,2919.055,838.498,22.575,0.1450,23.397000000000002,0.1141,,,0.5825,-1.3340,152.7162262995139,-4.705762403624518
11199,5007893,2158.234,838.742,22.679,0.2084,23.064,0.0921,,,0.5865,-2.6005,152.7501549108047,-4.705752109005643
11203,47629,1718.971,838.903,16.676,0.0050,17.386000000000003,0.0049,16.5045,0.0108,0.8267,-0.4897,152.76974372735233,-4.705744522893642
11207,154389,2449.125,839.474,21.095,0.0481,21.768,0.0303,20.9925,0.0968,0.6810,-0.5803,152.73718270326341,-4.705719559468251
11208,154390,2616.852,839.636,18.973,0.0125,19.763,0.0085,18.7205,0.0163,0.5567,-0.4080,152.72970296242627,-4.705712240962083
11209,154373,1558.218,839.699,22.023999999999997,0.0902,22.703,0.0603,21.7635,0.1426,0.6137,-0.2267,152.7769124617608,-4.705708850733129
11212,5007896,2284.826,839.972,22.325999999999997,0.1600,22.938,0.0842,,,0.5910,-1.6090,152.74450957374924,-4.705697464851279
11213,154395,1432.302,840.088,22.767999999999997,0.1567,23.645,0.1460,,,0.5625,-1.7410,152.78252764940453,-4.70569128002732
11214,154391,3233.664,840.129,20.878999999999998,0.0448,21.484,0.0265,20.6875,0.0634,0.6587,-1.0590,152.70219640311876,-4.705689207406507
11215,154386,2052.875,840.138,20.677,0.0352,20.825,0.0148,20.6735,0.0580,0.5857,-0.0700,152.75485336680902,-4.705690011286433
11216,47643,2539.189,840.364,22.491999999999997,0.1439,22.885,0.0779,,,0.5905,-3.1220,152.73316632370992,-4.705679950249738
11222,5007898,2650.398,841.130,23.006999999999998,0.2334,23.162,0.1037,,,0.5025,-1.9080,152.72820698907685,-4.70564580776524
11225,154394,1382.794,841.291,20.465999999999998,0.0328,21.158,0.0180,20.2105,0.0415,0.5930,-0.3697,152.78473544143517,-4.705637690303282
11226,154407,1238.093,841.318,22.278,0.1089,23.067,0.0790,,,0.5615,-0.7525,152.7911883397952,-4.705636090527971
11229,154406,1169.975,841.655,18.941,0.0127,19.718,0.0085,18.4355,0.0125,0.5567,-0.3360,152.79422604046593,-4.7056209040101145
11231,154408,1538.551,841.856,19.694,0.0227,20.446,0.0150,19.3425,0.0234,0.6603,0.0170,152.7777895016174,-4.705612943148063
11237,154412,2202.816,842.281,22.415,0.1525,22.793,0.0737,,,0.6460,-0.7735,152.74816678740024,-4.7055948334086946
11240,154414,2245.804,842.407,19.974999999999998,0.0311,20.541,0.0136,19.7745,0.0423,0.7653,-0.4247,152.74624974922,-4.705589240697462
11241,154436,3025.521,842.557,22.613,0.1451,23.089000000000002,0.0963,,,0.5930,-2.0600,152.7114784858804,-4.705581795924828
11243,154424,1589.745,842.721,20.072999999999997,0.0241,20.058,0.0097,19.9355,0.0344,0.5863,-0.3360,152.775506518077,-4.70557460333727
11251,154447,2934.664,843.074,22.200999999999997,0.0995,22.762,0.0626,,,0.5380,-0.5740,152.71553022877353,-4.705558997654832
11254,154425,1693.370,843.288,21.907,0.0719,22.388,0.0508,21.5295,0.1523,0.5490,-0.7947,152.77088538972444,-4.705549592292134
11260,154440,1485.253,843.795,18.246,0.0083,18.402,0.0049,18.1355,0.0130,0.5707,-0.2693,152.7801663062903,-4.705526648716747
11261,154429,1998.500,844.053,22.163999999999998,0.0988,22.664,0.0592,21.8645,0.2150,0.5747,-2.0423,152.75727820223855,-4.705515971651775
11264,154455,1621.327,844.519,22.427999999999997,0.1184,22.934,0.0813,,,0.5685,-1.0300,152.77409812446018,-4.705494753143956
11265,154442,1655.307,844.520,22.599,0.1371,23.204,0.1079,22.1825,0.1747,0.6087,-0.3810,152.7725827961944,-4.705494770960425
11267,47681,2619.919,844.651,22.459999999999997,0.1464,22.939,0.0832,,,0.5650,-0.5125,152.72956619511288,-4.705489349453296
11268,47680,2365.454,844.720,17.186999999999998,0.0079,17.933,0.0051,16.8095,0.0104,0.8597,-0.3777,152.7409139905812,-4.705486433483939
11269,154441,1576.951,844.877,21.796999999999997,0.0770,22.366,0.0457,21.5865,0.1225,0.6037,-0.3753,152.77607705856153,-4.705478755812585
11271,5007905,2585.837,844.893,22.366,0.1209,23.174,0.0891,,,0.4665,-0.9430,152.73108607252013,-4.70547862475214
11272,154456,1677.044,845.028,22.02,0.0804,22.474,0.0504,22.0365,0.1757,0.5733,-2.0677,152.77161344008488,-4.705472231323546
11274,154464,3718.363,845.056,21.758,0.0704,22.371000000000002,0.0515,21.2795,0.0921,0.6080,0.0147,152.68058141878942,-4.70546859042278
11275,154459,2399.932,845.090,20.923,0.0449,21.569,0.0280,20.7825,0.0911,0.7337,-1.1533,152.739376453912,-4.705469979404298
11276,154461,2929.894,845.220,22.136999999999997,0.0998,22.467000000000002,0.0501,21.7725,0.2182,0.5897,-3.2407,152.71574294945447,-4.705463628785049
11277,154457,1779.913,845.267,20.500999999999998,0.0317,21.202,0.0193,20.1675,0.0385,0.5710,-0.4743,152.7670260263166,-4.705461771279998
11279,5007906,2954.579,845.328,22.264999999999997,0.1300,23.059,0.0799,,,0.5265,-0.1810,152.71464212928774,-4.705458782682899
11280,154460,2641.328,845.331,22.145,0.0921,22.074,0.0361,,,0.5295,-0.7220,152.72861146747368,-4.705459106212007
11281,5007907,2996.099,845.392,22.549,0.1962,23.341,0.1095,,,0.5970,-2.4630,152.7127905571971,-4.705455856787571
11285,154475,3034.811,845.898,22.192,0.0943,23.068,0.0880,,,0.5415,-1.4965,152.71106420804824,-4.705433287577966
11296,154470,1814.014,846.613,21.706999999999997,0.0779,22.400000000000002,0.0493,21.3515,0.1010,0.6350,-0.6527,152.76550530022206,-4.705401996267376
11298,154483,2944.575,846.675,21.049,0.0458,21.604,0.0256,20.6675,0.0639,0.6157,-0.3623,152.71508825724112,-4.705398934994462
11299,154484,3551.615,846.895,21.325,0.0516,22.205000000000002,0.0428,20.5015,0.0546,0.6080,-0.5763,152.68801749752353,-4.705387496498937
11301,154479,1298.069,846.961,20.805,0.0386,21.469,0.0213,20.6195,0.0562,0.5897,-0.4617,152.788513712269,-4.705385463829912
11302,5007911,2145.405,847.030,22.247999999999998,0.1228,23.151,0.0921,,,0.5110,0.1190,152.75072701346681,-4.705383749106924
11307,154507,2694.162,848.288,21.04,0.0439,21.743000000000002,0.0319,20.8505,0.0730,0.6203,-0.1010,152.7262553536792,-4.705327626628123
11318,154508,2976.428,848.817,22.689999999999998,0.1487,23.327,0.0923,,,0.5530,-2.4325,152.71366778631972,-4.705303673980153
11319,154503,1697.881,848.885,20.003,0.0239,20.076,0.0101,19.8215,0.0310,0.5903,-0.7477,152.77068421374793,-4.705300844608351
11320,5007916,2116.728,848.938,22.282,0.1474,23.124000000000002,0.0906,,,0.5630,-1.3105,152.7520058551872,-4.705298936769315
11321,154510,4081.929,848.969,21.999,0.0894,22.612000000000002,0.0549,,,0.5595,-0.5495,152.66436834023096,-4.705293012327106
11322,154509,3026.477,849.090,22.508,0.1311,23.177,0.0974,21.8585,0.2494,0.6887,-1.4687,152.71143586695786,-4.705291438771406
11323,47703,1644.547,849.319,21.33,0.0592,22.065,0.0397,21.1215,0.0838,0.6327,-0.2297,152.77306262666576,-4.705281463006035
11324,47719,2846.802,849.451,22.517,0.1389,23.158,0.1033,22.0105,0.2490,0.5580,0.1097,152.71944841978114,-4.70527572709589
11331,154521,2603.979,850.298,21.955,0.0790,22.358,0.0474,21.3975,0.1184,0.6340,-1.5047,152.73027704000077,-4.705238386833803
