,ID,X,Y,J,J_err,H,H_err,K,K_err,chi,sharp,ra,dec
61595,36675,2636.755,2810.284,23.397,0.0650,21.244999999999997,0.1194,22.083,0.0709,0.5310,-1.8657,49.534200884754554,-66.47921939650871
61598,36657,2079.383,2810.353,19.768,0.0069,19.331000000000003,0.0478,18.570999999999998,0.0090,0.8303,-0.3020,49.59627359892481,-66.4792087391919
61604,109216,2987.051,2810.428,22.729,0.0372,21.921,0.2172,21.329,0.0362,0.7750,-2.8237,49.49518956816515,-66.4792051745696
61605,109239,2777.166,2810.431,22.171999999999997,0.0232,,,20.796,0.0260,0.4125,-0.9660,49.518563770840096,-66.47921089503062
61609,109208,2091.700,2810.487,19.493000000000002,0.0048,18.621000000000002,0.0472,18.379,0.0050,1.0427,0.2640,49.59490188364333,-66.47920321726511
61612,109222,985.246,2810.649,21.414,0.0160,20.534999999999997,0.0683,19.864,0.0151,0.7410,-0.0297,49.71812352017148,-66.4791091180224
61613,109242,3026.701,2810.668,22.698,0.0328,22.774,0.3485,21.524,0.0421,0.6623,-2.3917,49.49077390332918,-66.47919301019694
61616,36699,3125.197,2810.750,23.421999999999997,0.0648,22.362000000000002,0.2263,22.11,0.0717,0.6350,-1.7007,49.47980474905538,-66.4791851063414
61635,36737,1913.397,2811.460,19.088,0.0075,18.525,0.0392,17.889,0.0132,0.9393,0.3087,49.61475876997571,-66.47915252346658
61641,36720,3146.414,2811.630,22.958,0.0464,22.381999999999998,0.2568,21.907,0.0596,0.6870,-0.6783,49.47744199267466,-66.47914497714623
61647,36701,3279.416,2811.861,22.031,0.0218,21.378999999999998,0.1195,20.666999999999998,0.0231,0.7017,-0.9593,49.462630082264305,-66.47912751595292
61650,36678,2941.681,2811.908,22.738999999999997,0.0373,21.433999999999997,0.1396,21.489,0.0392,0.6973,-0.2023,49.50024239570034,-66.47914095781941
61653,109237,2749.516,2811.963,22.929000000000002,0.0429,,,21.442,0.0416,0.3795,-0.1240,49.521643128038875,-66.47914331720312
61655,36718,3020.295,2812.011,22.994,0.0449,22.174999999999997,0.2477,21.924,0.0600,0.6940,-0.2957,49.491487448576876,-66.47913357174716
61662,109255,2508.476,2812.330,21.217,0.0148,20.990000000000002,0.1224,19.631999999999998,0.0117,0.5570,-1.1110,49.548486896956,-66.47912889619364
61664,5007479,3336.424,2812.387,,0.1815,22.854999999999997,0.4125,21.004,0.0230,0.6703,-2.1533,49.45628140057061,-66.47910062544483
61665,36717,2882.771,2812.434,23.229999999999997,0.0571,22.531,0.3272,22.144,0.0730,0.6897,-2.0980,49.50680302781639,-66.4791193636067
61674,36704,1082.982,2812.723,21.094,0.0133,20.360999999999997,0.0833,19.485,0.0129,0.9283,-0.4093,49.70723847850852,-66.47902852118756
61675,109279,4027.833,2812.784,20.705,0.0100,20.436,0.0561,20.217,0.0210,0.7390,-0.1753,49.379282200489854,-66.47901988355788
61684,36756,2688.843,2813.096,22.975,0.0490,,,22.211,0.0691,0.3895,-0.7730,49.52840010018162,-66.47909387082734
61694,36709,2237.760,2813.405,20.869999999999997,0.0094,20.174,0.0796,19.568,0.0121,0.6973,0.1093,49.5786354944699,-66.47907775435587
61695,5000404,1478.649,2813.415,,,21.143,0.1107,22.646,0.2680,0.9765,-1.4365,49.6631746218624,-66.47903691574265
61700,109285,1917.744,2813.448,18.033,0.0034,17.52,0.0233,16.823,0.0066,0.9297,0.1443,49.61427441862161,-66.47906437953982
61702,36757,2809.704,2813.551,22.822000000000003,0.0383,,,21.651,0.0443,0.3700,-0.4090,49.5149402931824,-66.4790715494296
61707,36715,2617.527,2813.733,21.290999999999997,0.0143,20.472,0.1423,19.599999999999998,0.0137,0.8973,0.0700,49.53634230533698,-66.47906625557786
61715,109295,2465.298,2813.989,18.778999999999996,0.0029,18.113999999999997,0.0551,17.591,0.0044,1.3500,0.1497,49.55329545355825,-66.47905501541213
61729,109302,1429.950,2814.518,20.621000000000002,0.0113,20.805999999999997,0.0888,20.221,0.0265,0.8863,0.0517,49.66859777859775,-66.47898374421699
61732,109299,3086.003,2814.763,21.206000000000003,0.0106,20.322000000000003,0.0561,19.87,0.0124,0.6510,0.2627,49.484170093022314,-66.47900853787509
61736,36815,1921.775,2815.007,18.790999999999997,0.0058,17.592,0.0278,17.639,0.0113,1.0107,0.3587,49.61382531401752,-66.47899528554726
61739,109310,3297.666,2815.081,21.646,0.0150,21.139000000000003,0.0930,20.334,0.0166,0.6470,0.0440,49.46059813903785,-66.47898330847826
61741,36760,3458.852,2815.185,22.817999999999998,0.0423,22.228,0.2231,21.738,0.0625,0.7130,0.0627,49.442647592391474,-66.47896785621478
61744,36750,1828.626,2815.253,21.211999999999996,0.0118,20.671,0.0882,20.08,0.0163,0.7013,-0.1407,49.624198881212855,-66.47897952095181
61750,36774,3099.253,2815.586,23.284999999999997,0.0560,22.939,0.4122,22.318,0.0782,0.6797,-1.3910,49.4826945895243,-66.47897136963094
61758,109324,4143.950,2815.769,20.759,0.0097,20.194000000000003,0.0600,19.766,0.0149,0.8027,-0.3307,49.366351754544084,-66.47887290720655
61759,109318,2496.353,2815.779,19.158,0.0033,18.792,0.0343,18.072,0.0049,0.6540,-0.1647,49.5498369686513,-66.47897558082127
61760,109322,3452.822,2815.812,21.918,0.0199,21.191000000000003,0.1046,20.05,0.0145,0.6873,-0.5853,49.44331924097486,-66.47894043180156
61761,36764,1833.774,2815.847,21.514000000000003,0.0177,20.969,0.1247,20.529,0.0248,0.6813,-0.7460,49.623625488998535,-66.47895340592527
61767,36773,3090.983,2816.070,22.522999999999996,0.0300,21.485999999999997,0.1193,21.419,0.0400,0.6163,0.3973,49.48361563699928,-66.47895022871877
61773,36771,2776.228,2816.312,23.214,0.0552,,,22.437,0.0921,0.3605,-2.6170,49.51866852027558,-66.47894953562121
61780,5007494,149.636,2816.649,20.908,0.0118,,,19.646,0.0130,0.5240,-0.7775,49.81117845785883,-66.47871255651174
61782,36824,2361.660,2816.763,18.808999999999997,0.0032,18.137,0.0426,17.570999999999998,0.0044,1.0800,0.1350,49.564837115933585,-66.47893077000192
61786,109328,1838.637,2816.820,20.540999999999997,0.0093,19.628999999999998,0.0679,19.477999999999998,0.0118,0.8700,0.3533,49.623083785103674,-66.47891042876627
61791,109339,4362.036,2817.026,21.186999999999998,0.0127,20.237000000000002,0.0623,19.666,0.0136,0.8007,-0.6007,49.342065182951366,-66.47878727747464
61797,109362,2610.764,2817.305,21.750999999999998,0.0205,20.826,0.1670,20.294,0.0228,0.8447,-0.5690,49.537095531585386,-66.4789075451061
61804,36798,1918.159,2817.531,18.725,0.0051,17.769,0.0282,17.433,0.0104,0.9463,0.2140,49.61422770586408,-66.47888293312712
61810,109340,644.765,2817.723,21.137,0.0131,,,20.288999999999998,0.0198,0.5140,-0.0720,49.75603870344884,-66.47874846799796
61832,109349,2695.973,2818.642,22.106,0.0230,,,20.855,0.0270,0.3710,-0.3925,49.52760624170078,-66.47884729023794
61838,36845,2897.511,2818.947,22.299,0.0246,21.726999999999997,0.1674,21.431,0.0405,0.7000,-0.1767,49.50516196346266,-66.47882947654185
61843,109368,3060.298,2819.126,21.756,0.0169,21.058999999999997,0.1028,20.376,0.0172,0.7107,-1.4740,49.48703320969523,-66.47881573276713
61862,109383,2878.528,2819.637,19.897,0.0050,19.662,0.0518,18.587,0.0060,0.7997,-0.9067,49.50727605340256,-66.47879934820672
61872,109379,2641.105,2820.137,,0.1151,,,22.617,0.1237,0.3355,-3.7900,49.5337166565112,-66.47878144789009
61873,36833,1995.257,2820.190,20.737000000000002,0.0117,20.311,0.0757,19.524,0.0129,0.6340,-0.3307,49.605641388043566,-66.47876825641494
61876,109384,3038.585,2820.213,21.814,0.0171,21.359,0.1200,20.413,0.0195,0.7080,-1.0083,49.48945138607645,-66.47876831504422
61877,109374,2070.180,2820.302,20.656,0.0118,20.220999999999997,0.0689,19.838,0.0168,0.6463,0.2720,49.59729759855726,-66.47876622976634
61878,36867,3065.737,2820.304,23.353,0.0624,22.179000000000002,0.2243,22.273,0.0751,0.6770,0.2833,49.48642762115888,-66.47876314761017
61882,109386,3279.651,2820.472,22.665,0.0363,22.267000000000003,0.2243,21.244,0.0346,0.6750,-2.3493,49.46260519251071,-66.47874479130981
61888,109381,2805.935,2820.653,22.527,0.0307,21.491999999999997,0.1795,21.455,0.0385,0.6853,0.3067,49.51536042104898,-66.47875598798223
61891,36825,2699.714,2820.814,21.459000000000003,0.0135,,,20.182,0.0155,0.3470,0.1440,49.52718969793791,-66.47875070717815
61893,36835,2296.430,2820.858,18.633000000000003,0.0047,18.481,0.0555,17.820999999999998,0.0069,1.1117,0.3937,49.572101297124426,-66.47874773173412
61895,109387,3499.010,2820.911,22.941000000000003,0.0470,22.729999999999997,0.3443,21.971,0.0647,0.7193,-1.0587,49.43817648024884,-66.47871034935697
61900,36846,3190.216,2821.077,22.941000000000003,0.0417,22.555999999999997,0.2628,22.011,0.0636,0.6280,-0.8677,49.47256516153439,-66.47872289617996
61911,109396,2773.334,2821.637,21.235,0.0105,20.978,0.1849,19.441,0.0086,0.8800,-0.4443,49.51899106943959,-66.478712925101
61913,5000405,1322.696,2821.724,,,22.371000000000002,0.2513,22.246,0.1037,0.9670,-0.6590,49.68054043577229,-66.47865367740253
61914,36843,2840.542,2821.741,21.955,0.0195,,,20.401,0.0202,0.4140,-0.0080,49.51150648991325,-66.47870682862408
61919,109407,2144.947,2821.988,20.426000000000002,0.0080,20.391,0.0796,20.305,0.0219,0.6657,-1.0703,49.588971062828136,-66.47869379819464
61924,36841,2662.050,2822.169,21.329,0.0149,20.619999999999997,0.0999,20.175,0.0184,0.6707,0.3860,49.53138417334025,-66.47869093508602
61927,109417,3103.118,2822.205,22.439,0.0243,21.292,0.1257,20.489,0.0177,0.6017,-0.6327,49.48226491442538,-66.47867701718212
61936,36878,2748.218,2822.334,23.317,0.0536,,,22.126,0.0714,0.3630,0.0185,49.52178813089436,-66.4786824064305
61938,109395,2744.035,2822.459,23.116999999999997,0.0506,,,21.797,0.0548,0.3855,-2.5530,49.52225397342163,-66.47867692248413
61940,36830,1308.689,2822.490,21.296999999999997,0.0163,20.683999999999997,0.0827,20.019,0.0205,0.8350,-0.6077,49.682100124286364,-66.47861828582604
61945,109433,3173.132,2822.638,21.35,0.0120,20.630000000000003,0.0724,20.084,0.0140,0.6897,0.0283,49.47446791147841,-66.47865440029815
61953,109418,880.857,2822.816,21.877000000000002,0.0223,20.883000000000003,0.1190,20.512,0.0246,0.9113,-0.2053,49.729744886213204,-66.47855516075198
61955,109435,3446.849,2822.848,22.339,0.0269,21.519,0.1337,20.985,0.0303,0.7200,0.2447,49.443985706607734,-66.47862815638611
61962,109434,3414.251,2822.968,22.069000000000003,0.0229,21.264000000000003,0.1426,20.668,0.0236,0.8367,-2.5547,49.447615970039195,-66.4786251482922
61967,36881,3048.379,2823.273,23.208,0.0574,22.497999999999998,0.2925,21.869,0.0579,0.6667,-4.7840,49.488360994923575,-66.47863191677669
61969,109427,2354.390,2823.353,19.397999999999996,0.0046,19.336,0.0786,18.291999999999998,0.0058,0.9130,-0.5797,49.565646513388245,-66.47863778210936
61972,36923,1998.194,2823.461,19.586999999999996,0.0054,18.689,0.0321,18.491,0.0073,0.8080,0.0920,49.60531396461498,-66.47862300277839
61973,109436,3478.961,2823.510,21.987000000000002,0.0209,21.168,0.1124,20.578,0.0231,0.7613,-1.2557,49.44040971261554,-66.47859636135517
61977,36934,3102.103,2823.672,22.845,0.0402,21.723999999999997,0.1901,20.905,0.0277,0.5840,-1.0450,49.48237811576623,-66.4786118632605
61984,109445,2241.444,2823.934,20.159,0.0099,19.057000000000002,0.0502,18.599,0.0081,0.9190,-1.2853,49.578224618554366,-66.47860988363135
61989,109448,3288.908,2824.227,21.664,0.0142,20.865000000000002,0.0891,20.337,0.0161,0.6880,-0.0293,49.461574856653726,-66.4785773495486
61991,36932,2842.489,2824.242,22.261000000000003,0.0262,21.647,0.2877,20.733,0.0277,0.9757,-1.4307,49.51128981839522,-66.47859562505194
61993,109449,3356.330,2824.268,22.369,0.0297,21.814999999999998,0.1704,21.104,0.0329,0.7187,-0.8657,49.45406649574205,-66.47857129448327
61995,109446,2453.669,2824.376,20.188000000000002,0.0061,19.645000000000003,0.0730,18.962,0.0074,0.7627,-0.1617,49.55459037206939,-66.47859330603511
62003,36914,993.041,2824.700,23.201,0.0590,22.335,0.2196,21.976,0.0729,0.6880,-0.5193,49.717251137812376,-66.47848558332575
62004,109452,2167.404,2824.799,20.339,0.0093,19.828000000000003,0.0804,19.32,0.0092,0.8193,0.2827,49.586469949891814,-66.47856952984615
62008,109458,2955.103,2824.868,22.347,0.0269,21.183,0.1087,21.15,0.0304,0.6900,-0.2203,49.49874872944276,-66.47856451322271
62018,36913,814.972,2825.290,23.326,0.0653,22.061,0.2308,21.896,0.0701,0.7630,-0.3597,49.737081203018434,-66.47843642772531
62022,109459,3105.821,2825.420,21.799,0.0169,20.582,0.0662,20.25,0.0155,0.5917,-0.5103,49.481964264200734,-66.47853400539485
62027,36951,3238.851,2825.670,23.165,0.0517,22.636000000000003,0.3281,22.005,0.0625,0.6777,-0.3933,49.46714959746108,-66.47851612603064
62028,36908,2365.428,2825.761,20.848999999999997,0.0109,20.119999999999997,0.0729,19.698999999999998,0.0146,0.5997,-0.2377,49.56441719681332,-66.47853090860647
62035,109466,2150.384,2826.109,20.798000000000002,0.0088,20.116,0.0599,19.758,0.0147,0.6123,-0.2197,49.588365264016204,-66.47851080734972
62037,109473,3186.630,2826.182,22.395000000000003,0.0270,21.708,0.1351,21.345,0.0365,0.6410,0.0947,49.47296517987209,-66.47849619450304
62041,109477,3882.989,2826.343,21.113999999999997,0.0147,20.409999999999997,0.0607,20.023,0.0198,0.8157,-0.9260,49.39541645807041,-66.47843361713859
62046,5000406,2214.651,2826.455,,,22.829,0.6782,21.459,0.0571,0.9895,-0.5935,49.58120823767985,-66.47849719840538
62048,109472,3052.242,2826.477,21.859,0.0179,21.176000000000002,0.0998,20.771,0.0219,0.6553,-0.5230,49.48793112751287,-66.4784893576512
62053,36896,2764.304,2826.718,21.893,0.0188,,,20.03,0.0147,0.4110,0.0285,49.51999692733222,-66.47848727372578
62057,36953,3280.848,2826.843,23.5,0.0727,22.969,0.4413,22.076999999999998,0.0731,0.6837,-1.3783,49.46247283865223,-66.47846156493384
62059,36950,2880.264,2826.898,23.006,0.0490,,,22.0,0.0725,0.4220,-4.1910,49.507083228764316,-66.47847658913868
62065,36926,2255.159,2827.242,20.558,0.0101,19.655,0.0650,18.61,0.0076,0.7583,0.1257,49.57669708011847,-66.47846316745414
62071,36944,2401.374,2827.328,21.399,0.0154,20.717,0.1083,20.41,0.0201,0.5593,0.3603,49.560414076743285,-66.47846168156181
62077,109495,2864.660,2827.386,20.950000000000003,0.0086,20.348999999999997,0.0797,19.323,0.0077,0.7547,-0.6177,49.508820976423394,-66.47845532352058
62081,109496,3089.842,2827.669,22.235999999999997,0.0239,22.235999999999997,0.2301,21.173,0.0339,0.6930,0.0353,49.48374399395513,-66.47843476858081
62083,36975,2699.834,2827.712,20.923000000000002,0.0102,,,19.230999999999998,0.0079,0.3400,-0.1025,49.52717656670478,-66.47844412781505
62086,36972,2456.564,2827.741,21.103,0.0130,20.363999999999997,0.1816,19.658,0.0125,0.9887,-1.1323,49.55426792425386,-66.47844376765809
62091,109504,2466.615,2827.864,20.424999999999997,0.0078,19.633000000000003,0.0595,19.195,0.0090,0.6610,0.2390,49.553148609895366,-66.47843835545396
62094,36964,2670.200,2828.040,22.473,0.0306,21.378999999999998,0.1458,21.076,0.0296,0.5307,0.1000,49.53047671662654,-66.47842991389761
62095,109500,2017.865,2828.146,18.999000000000002,0.0037,18.232,0.0380,17.873,0.0055,1.0307,0.2967,49.603122845856376,-66.47841559394683
62099,36978,2902.324,2828.281,22.197000000000003,0.0227,21.999000000000002,0.1921,21.432,0.0387,0.6483,-1.2917,49.50462665342725,-66.47841449119798
62106,37008,2580.085,2828.452,20.395000000000003,0.0070,19.981,0.1391,19.241,0.0108,1.2157,-0.3253,49.54051222149755,-66.47841228188949
62108,109536,3408.048,2828.572,23.043999999999997,0.0475,22.185000000000002,0.2366,21.832,0.0571,0.7247,-1.4817,49.448307737287635,-66.47837651492891
62110,36991,2913.129,2828.746,23.598999999999997,0.0731,,,22.291,0.0891,0.4735,-3.5920,49.503423409813045,-66.47839350126792
62114,37081,2979.185,2828.817,23.755000000000003,0.0826,22.296,0.2718,22.095,0.0728,0.6743,-1.3627,49.496067218009465,-66.47838816834427
62115,109499,2010.985,2828.834,19.612000000000002,0.0045,18.646,0.0377,18.527,0.0065,0.7913,0.2753,49.60388895337008,-66.47838473522653
62117,109533,3149.088,2828.898,21.973999999999997,0.0183,20.988999999999997,0.1091,20.613,0.0208,0.7260,-0.0690,49.477146320939276,-66.47837738021988
62120,109535,3402.100,2828.961,23.092999999999996,0.0494,22.112000000000002,0.2090,21.476,0.0430,0.7023,-2.5707,49.44897019081251,-66.47835963833192
62123,109508,2897.202,2829.063,22.214,0.0234,21.386000000000003,0.1204,21.04,0.0304,0.6577,0.3830,49.50519711255534,-66.47837988566471
62132,109530,2688.632,2829.245,21.503999999999998,0.0154,21.281,0.2987,20.118,0.0150,0.9347,-2.1817,49.52842410693374,-66.47837614020784
62137,36979,3039.022,2829.445,23.005000000000003,0.0440,22.979,0.4196,22.06,0.0709,0.6897,-0.2230,49.48940365243958,-66.47835798653794
62138,109521,1969.142,2829.521,20.305999999999997,0.0061,19.662999999999997,0.0956,19.269,0.0088,0.9067,0.2623,49.6085486385021,-66.47835241242808
62147,37010,2958.352,2829.980,23.272,0.0533,22.159999999999997,0.2381,22.156,0.0689,0.6817,-1.6153,49.49838734300743,-66.47833720349412
62184,37009,2930.728,2831.281,23.387999999999998,0.0678,23.097,0.5007,22.014,0.0643,0.7383,-1.3383,49.50146373284216,-66.47828028830685
62187,109559,2410.417,2831.441,20.570999999999998,0.0109,19.770000000000003,0.0661,19.384,0.0139,0.7133,-0.3990,49.55940691984365,-66.4782789704663
62189,109555,2119.092,2831.456,18.869,0.0029,18.149,0.0473,17.698,0.0038,1.1473,0.3770,49.59184961732757,-66.4782721833122
62201,109556,2249.706,2831.766,20.494,0.0086,20.128999999999998,0.0880,19.318,0.0093,0.7500,0.0070,49.57730409303462,-66.47826198093935
62207,37064,2347.727,2831.944,19.058999999999997,0.0040,18.237000000000002,0.0350,17.842,0.0052,0.9137,0.2690,49.5663882221622,-66.47825586548767
62209,109582,3236.909,2832.010,21.677999999999997,0.0154,20.911,0.0903,20.201,0.0161,0.7083,-0.8047,49.46736675499893,-66.4782344574165
62210,37050,2672.857,2832.017,23.031,0.0422,21.755000000000003,0.1931,21.936,0.0517,0.4853,0.1250,49.53018093720489,-66.47825312857084
62213,37053,2857.760,2832.147,22.878,0.0446,22.411,0.3281,21.553,0.0461,0.7347,-2.6937,49.50958969329416,-66.47824390458774
62216,109579,2950.919,2832.260,22.174,0.0231,21.179000000000002,0.1183,20.712,0.0228,0.7377,-1.8270,49.49921529325488,-66.47823612019985
62218,109567,1528.448,2832.305,19.217,0.0044,19.18,0.0303,18.04,0.0060,0.7157,0.2717,49.65762496462381,-66.47820141068938
62223,37021,2228.417,2832.418,21.508000000000003,0.0164,20.482999999999997,0.0806,20.31,0.0187,0.5977,0.3287,49.579674850175344,-66.47823251258032
62227,109492,2667.323,2832.494,,0.1142,21.707,0.1727,23.401,0.1077,0.4637,-2.1013,49.530797230132286,-66.47823198997777
62229,109600,2611.359,2832.518,21.689,0.0188,,,19.658,0.0114,0.4100,-0.2905,49.53702951484233,-66.47823140798674
62232,109580,3144.478,2832.672,21.909,0.0161,20.506,0.0739,19.591,0.0099,0.7050,-0.4413,49.47766016438168,-66.47820987222703
62237,37077,2450.344,2832.816,21.835,0.0202,,,20.986,0.0345,0.3230,0.0845,49.55496052391441,-66.47821817440253
62242,109703,2438.061,2833.008,20.43,0.0086,20.284999999999997,0.1122,19.387,0.0130,0.7687,0.3267,49.556328383783665,-66.47820955759818
62246,37075,2240.462,2833.250,19.645000000000003,0.0047,18.756,0.0447,18.428,0.0058,0.8677,0.3930,49.57833344267531,-66.47819581678617
62248,109601,2630.361,2833.283,20.406999999999996,0.0077,20.171,0.1641,18.796,0.0076,1.1887,-1.5937,49.5349134221653,-66.4781972712375
62267,37074,2234.943,2833.906,21.122999999999998,0.0137,20.923000000000002,0.1472,19.276,0.0092,0.6330,-1.3710,49.57894801224381,-66.47816653346212
62268,37080,2901.969,2833.943,23.006,0.0440,21.714999999999996,0.1507,22.036,0.0607,0.6433,0.4183,49.50466660537072,-66.47816285729361
62271,109572,2219.799,2834.003,21.171999999999997,0.0152,20.143,0.0838,20.239,0.0248,0.6983,-1.0657,49.580634473428276,-66.4781618593499
62276,37095,3230.233,2834.117,22.973,0.0448,22.271,0.2190,21.813,0.0556,0.6577,-1.0943,49.46811050237926,-66.47814118509741
62287,109614,1992.236,2834.464,20.377000000000002,0.0098,20.853,0.1056,20.479,0.0250,0.7227,-1.5787,49.605976297252305,-66.47813372846724
62292,109626,3363.460,2834.597,21.866999999999997,0.0198,20.921999999999997,0.0996,20.58,0.0205,0.6980,-1.2900,49.45327418104694,-66.47811175975461
62295,37093,2871.881,2834.754,22.456000000000003,0.0284,22.537999999999997,0.3302,21.45,0.0405,0.6797,-0.6167,49.50801732162694,-66.47812766346414
